x,y,radiation 
-48.6183,1.0023,5.12
-48.6183,1.5033,5.12
-48.6183,2.0044,5.13
-48.6183,2.5055,5.13
-48.6183,3.0066,5.16
-48.6183,3.5076,5.20
-48.6183,4.0087,5.20
-48.6183,4.5098,5.20
-48.6183,5.0109,5.18
-48.6183,5.512,5.16
-48.6183,6.013,5.16
-48.6183,6.5141,5.16
-48.6183,7.0152,5.13
-48.6183,7.5163,5.11
-48.6183,8.0174,5.11
-48.6183,8.5184,5.11
-48.6183,9.0195,5.11
-48.6183,9.5206,5.12
-48.6183,10.0217,5.12
-48.6183,10.5228,5.12
-48.6183,11.0238,5.10
-48.6183,11.5249,5.09
-48.6183,12.026,5.09
-48.6183,12.5271,5.09
-48.6183,13.0282,5.08
-48.6183,13.5292,5.06
-48.6183,14.0303,5.06
-48.6183,14.5314,5.05
-48.6183,15.0325,5.05
-48.6183,15.5336,5.03
-48.6182,16.0346,5.03
-48.6183,16.5357,5.04
-48.6182,17.0368,5.06
-48.6182,17.5379,5.06
-48.6182,18.0389,5.04
-48.6182,18.54,5.04
-48.6182,19.0411,5.04
-48.6182,19.5422,4.97
-48.6182,20.0433,4.98
-48.6182,20.5443,4.99
-48.6182,21.0454,4.99
-48.6182,21.5465,4.99
-48.6182,22.0476,4.99
-48.6182,22.5487,5.01
-48.6182,23.0497,5.01
-48.6182,23.5508,4.99
-48.6182,24.0519,4.99
-48.6182,24.553,4.99
-48.6182,25.0541,5.00
-48.6182,25.5551,5.00
-48.6182,26.0562,5.01
-48.6182,26.5573,5.06
-48.6182,27.0584,5.06
-48.6182,27.5595,5.06
-49.1195,0.0001,5.11
-49.1195,0.5012,5.12
-49.1195,1.0023,5.12
-49.1195,1.5033,5.12
-49.1195,2.0044,5.12
-49.1195,2.5055,5.13
-49.1195,3.0066,5.13
-49.1195,3.5077,5.13
-49.1195,4.0087,5.16
-49.1195,4.5098,5.11
-49.1195,5.0109,5.11
-49.1195,5.512,5.11
-49.1195,6.013,5.14
-49.1195,6.5141,5.12
-49.1195,7.0152,5.12
-49.1195,7.5163,5.12
-49.1195,8.0174,5.11
-49.1195,8.5184,5.12
-49.1195,9.0195,5.12
-49.1195,9.5206,5.12
-49.1195,10.0217,5.12
-49.1195,10.5228,5.07
-49.1195,11.0238,5.07
-49.1195,11.5249,5.07
-49.1195,12.026,5.08
-49.1195,12.5271,5.04
-49.1195,13.0282,5.04
-49.1195,13.5292,5.04
-49.1195,14.0303,5.05
-49.1195,14.5314,5.03
-49.1195,15.0325,5.03
-49.1195,15.5336,5.03
-49.1195,16.0346,5.03
-49.1195,16.5357,5.03
-49.1195,17.0368,5.05
-49.1195,17.5379,5.04
-49.1195,18.0389,5.04
-49.1195,18.54,5.04
-49.1195,19.0411,5.04
-49.1195,19.5422,5.00
-49.1195,20.0433,5.00
-49.1195,20.5443,5.00
-49.1195,21.0454,5.05
-49.1195,21.5465,5.05
-49.1195,22.0476,5.01
-49.1195,22.5487,5.01
-49.1195,23.0497,5.00
-49.1195,23.5508,4.99
-49.1195,24.0519,4.99
-49.1195,24.553,4.99
-49.1195,25.0541,5.00
-49.1194,25.5551,4.98
-49.1194,26.0562,4.98
-49.1195,26.5573,5.07
-49.1194,27.0584,5.08
-49.1194,27.5595,5.07
-49.6207,0.0001,5.12
-49.6207,0.5012,5.12
-49.6207,1.0023,5.12
-49.6207,1.5033,5.12
-49.6207,2.0044,5.13
-49.6207,2.5055,5.13
-49.6207,3.0066,5.13
-49.6207,3.5077,5.12
-49.6207,4.0087,5.11
-49.6207,4.5098,5.11
-49.6207,5.0109,5.11
-49.6207,5.512,5.12
-49.6207,6.013,5.12
-49.6207,6.5141,5.12
-49.6207,7.0152,5.12
-49.6207,7.5163,5.12
-49.6207,8.0174,5.13
-49.6207,8.5184,5.13
-49.6207,9.0195,5.12
-49.6207,9.5206,5.10
-49.6207,10.0217,5.07
-49.6207,10.5228,5.07
-49.6207,11.0238,5.07
-49.6207,11.5249,5.05
-49.6207,12.026,5.03
-49.6207,12.5271,5.04
-49.6207,13.0282,5.04
-49.6207,13.5292,5.04
-49.6207,14.0303,5.05
-49.6207,14.5314,5.05
-49.6207,15.0325,5.04
-49.6207,15.5336,5.03
-49.6207,16.0346,5.03
-49.6207,16.5357,5.07
-49.6207,17.0368,5.07
-49.6207,17.5379,5.06
-49.6207,18.0389,5.04
-49.6207,18.54,5.02
-49.6207,19.0411,4.99
-49.6207,19.5422,5.00
-49.6207,20.0433,5.00
-49.6207,20.5443,5.05
-49.6207,21.0454,5.05
-49.6207,21.5465,5.05
-49.6207,22.0476,5.06
-49.6207,22.5487,5.06
-49.6207,23.0497,4.96
-49.6207,23.5508,4.97
-49.6207,24.0519,4.99
-49.6207,24.553,5.00
-49.6207,25.0541,4.94
-49.6207,25.5551,4.96
-49.6207,26.0562,5.06
-49.6207,26.5573,5.07
-49.6207,27.0584,5.06
-49.6207,27.5595,5.07
-50.1219,0.0001,5.12
-50.1219,0.5012,5.12
-50.1219,1.0023,5.12
-50.1219,1.5033,5.12
-50.1219,2.0044,5.13
-50.1219,2.5055,5.13
-50.1219,3.0066,5.13
-50.1219,3.5077,5.12
-50.1219,4.0087,5.11
-50.1219,4.5098,5.11
-50.1219,5.0109,5.11
-50.1219,5.512,5.12
-50.1219,6.0131,5.12
-50.1219,6.5141,5.12
-50.1219,7.0152,5.12
-50.1219,7.5163,5.12
-50.1219,8.0174,5.13
-50.1219,8.5184,5.13
-50.1219,9.0195,5.13
-50.1219,9.5206,5.10
-50.1219,10.0217,5.07
-50.1219,10.5228,5.07
-50.1219,11.0238,5.07
-50.1219,11.5249,5.05
-50.1219,12.026,5.03
-50.1219,12.5271,5.03
-50.1219,13.0282,5.04
-50.1219,13.5292,5.05
-50.1219,14.0303,5.05
-50.1219,14.5314,5.05
-50.1219,15.0325,5.05
-50.1219,15.5336,5.07
-50.1219,16.0346,5.07
-50.1219,16.5357,5.07
-50.1219,17.0368,5.07
-50.1219,17.5379,5.07
-50.1219,18.039,5.04
-50.1219,18.54,4.99
-50.1219,19.0411,4.99
-50.1219,19.5422,4.95
-50.1219,20.0433,4.95
-50.1219,20.5443,5.02
-50.1219,21.0454,5.02
-50.1219,21.5465,5.05
-50.1219,22.0476,5.05
-50.1219,22.5487,5.05
-50.1219,23.0497,4.94
-50.1219,23.5508,4.87
-50.1219,24.0519,4.90
-50.1219,24.553,4.94
-50.1219,25.0541,4.92
-50.1219,25.5551,4.86
-50.1219,26.0562,4.97
-50.1219,26.5573,5.00
-50.1219,27.0584,5.01
-50.1219,27.5595,5.02
-50.6232,0.0001,5.13
-50.6232,0.5012,5.13
-50.6232,1.0023,5.13
-50.6232,1.5033,5.13
-50.6232,2.0044,5.14
-50.6232,2.5055,5.14
-50.6232,3.0066,5.15
-50.6232,3.5077,5.15
-50.6232,4.0087,5.13
-50.6232,4.5098,5.13
-50.6231,5.0109,5.13
-50.6231,5.512,5.13
-50.6231,6.0131,5.11
-50.6231,6.5141,5.11
-50.6231,7.0152,5.11
-50.6231,7.5163,5.11
-50.6231,8.0174,5.10
-50.6231,8.5184,5.10
-50.6231,9.0195,5.10
-50.6231,9.5206,5.10
-50.6231,10.0217,5.09
-50.6231,10.5228,5.09
-50.6231,11.0238,5.09
-50.6231,11.5249,5.09
-50.6231,12.026,5.11
-50.6231,12.5271,5.10
-50.6231,13.0282,5.10
-50.6231,13.5292,5.06
-50.6231,14.0303,5.05
-50.6231,14.5314,5.05
-50.6231,15.0325,5.05
-50.6231,15.5336,5.07
-50.6231,16.0346,5.07
-50.6231,16.5357,5.07
-50.6231,17.0368,5.07
-50.6231,17.5379,5.08
-50.6231,18.039,5.08
-50.6231,18.54,5.07
-50.6231,19.0411,4.95
-50.6231,19.5422,4.96
-50.6231,20.0433,5.00
-50.6231,20.5443,5.01
-50.6231,21.0454,5.01
-50.6231,21.5465,4.93
-50.6231,22.0476,4.92
-50.6231,22.5487,4.93
-50.6231,23.0497,4.92
-50.6231,23.5508,4.85
-50.6231,24.0519,4.90
-50.6231,24.553,4.90
-50.6231,25.0541,4.90
-50.6231,25.5551,4.82
-50.6231,26.0562,4.87
-50.6231,26.5573,4.93
-50.6231,27.0584,4.99
-50.6231,27.5595,5.06
-51.1244,0.0001,5.13
-51.1244,0.5012,5.13
-51.1244,1.0023,5.14
-51.1244,1.5033,5.14
-51.1244,2.0044,5.14
-51.1244,2.5055,5.14
-51.1244,3.0066,5.14
-51.1244,3.5077,5.13
-51.1244,4.0087,5.13
-51.1244,4.5098,5.13
-51.1244,5.0109,5.12
-51.1244,5.512,5.11
-51.1244,6.0131,5.11
-51.1244,6.5141,5.11
-51.1244,7.0152,5.11
-51.1244,7.5163,5.10
-51.1244,8.0174,5.10
-51.1244,8.5184,5.10
-51.1244,9.0195,5.10
-51.1244,9.5206,5.09
-51.1244,10.0217,5.09
-51.1244,10.5228,5.09
-51.1244,11.0238,5.10
-51.1244,11.5249,5.11
-51.1244,12.026,5.11
-51.1244,12.5271,5.11
-51.1244,13.0282,5.11
-51.1243,13.5292,5.07
-51.1244,14.0303,5.06
-51.1243,14.5314,5.06
-51.1243,15.0325,5.08
-51.1243,15.5336,5.08
-51.1243,16.0346,5.08
-51.1243,16.5357,5.01
-51.1243,17.0368,5.04
-51.1243,17.5379,5.06
-51.1243,18.039,5.08
-51.1243,18.54,5.01
-51.1243,19.0411,5.00
-51.1243,19.5422,4.99
-51.1243,20.0433,5.01
-51.1243,20.5443,4.98
-51.1243,21.0454,4.94
-51.1243,21.5465,4.93
-51.1243,22.0476,4.94
-51.1243,22.5487,4.93
-51.1243,23.0497,4.91
-51.1243,23.5508,4.89
-51.1243,24.0519,4.86
-51.1243,24.553,4.82
-51.1243,25.0541,4.82
-51.1243,25.5551,4.75
-51.1243,26.0562,4.74
-51.1243,26.5573,4.79
-51.1243,27.0584,4.88
-51.1243,27.5595,5.05
-51.6256,0.0001,5.14
-51.6256,0.5012,5.14
-51.6256,1.0023,5.14
-51.6256,1.5033,5.14
-51.6256,2.0044,5.14
-51.6256,2.5055,5.14
-51.6256,3.0066,5.14
-51.6256,3.5077,5.13
-51.6256,4.0087,5.13
-51.6256,4.5098,5.13
-51.6256,5.0109,5.12
-51.6256,5.512,5.12
-51.6256,6.0131,5.11
-51.6256,6.5141,5.11
-51.6256,7.0152,5.11
-51.6256,7.5163,5.10
-51.6256,8.0174,5.10
-51.6256,8.5184,5.10
-51.6256,9.0195,5.10
-51.6256,9.5206,5.09
-51.6256,10.0217,5.09
-51.6256,10.5228,5.09
-51.6256,11.0238,5.10
-51.6256,11.5249,5.11
-51.6256,12.026,5.11
-51.6256,12.5271,5.10
-51.6256,13.0282,5.08
-51.6256,13.5292,5.07
-51.6256,14.0303,5.07
-51.6256,14.5314,5.07
-51.6256,15.0325,5.08
-51.6256,15.5336,5.07
-51.6256,16.0346,5.04
-51.6256,16.5357,5.02
-51.6256,17.0368,5.01
-51.6256,17.5379,5.01
-51.6256,18.039,5.01
-51.6256,18.54,5.01
-51.6256,19.0411,5.01
-51.6256,19.5422,5.02
-51.6256,20.0433,5.01
-51.6256,20.5444,4.97
-51.6256,21.0454,4.96
-51.6256,21.5465,4.94
-51.6256,22.0476,4.93
-51.6256,22.5487,4.93
-51.6256,23.0497,4.87
-51.6255,23.5508,4.88
-51.6256,24.0519,4.81
-51.6255,24.553,4.77
-51.6255,25.0541,4.69
-51.6255,25.5551,4.63
-51.6255,26.0562,4.51
-51.6255,26.5573,4.57
-51.6255,27.0584,4.70
-51.6255,27.5595,5.03
-52.1268,0.0001,5.14
-52.1268,0.5012,5.09
-52.1268,1.0023,5.09
-52.1268,1.5033,5.09
-52.1268,2.0044,5.12
-52.1268,2.5055,5.07
-52.1268,3.0066,5.07
-52.1268,3.5077,5.07
-52.1268,4.0087,5.10
-52.1268,4.5098,5.13
-52.1268,5.0109,5.13
-52.1268,5.512,5.13
-52.1268,6.0131,5.12
-52.1268,6.5141,5.09
-52.1268,7.0152,5.09
-52.1268,7.5163,5.08
-52.1268,8.0174,5.09
-52.1268,8.5185,5.16
-52.1268,9.0195,5.16
-52.1268,9.5206,5.16
-52.1268,10.0217,5.13
-52.1268,10.5228,5.05
-52.1268,11.0238,5.05
-52.1268,11.5249,5.05
-52.1268,12.026,5.08
-52.1268,12.5271,5.12
-52.1268,13.0282,5.11
-52.1268,13.5292,5.10
-52.1268,14.0303,5.08
-52.1268,14.5314,5.08
-52.1268,15.0325,5.08
-52.1268,15.5336,5.08
-52.1268,16.0346,5.04
-52.1268,16.5357,5.02
-52.1268,17.0368,5.02
-52.1268,17.5379,5.01
-52.1268,18.039,5.01
-52.1268,18.54,5.01
-52.1268,19.0411,5.03
-52.1268,19.5422,5.02
-52.1268,20.0433,4.99
-52.1268,20.5444,4.97
-52.1268,21.0454,4.95
-52.1268,21.5465,4.93
-52.1268,22.0476,4.93
-52.1268,22.5487,4.87
-52.1268,23.0497,4.85
-52.1268,23.5508,4.86
-52.1268,24.0519,4.81
-52.1268,24.553,4.67
-52.1268,25.0541,4.61
-52.1268,25.5551,4.52
-52.1268,26.0562,4.40
-52.1268,26.5573,4.34
-52.1268,27.0584,4.39
-52.1268,27.5595,4.72
-52.628,0.0001,5.09
-52.628,0.5012,5.09
-52.628,1.0023,5.09
-52.628,1.5033,5.08
-52.628,2.0044,5.07
-52.628,2.5055,5.07
-52.628,3.0066,5.07
-52.628,3.5077,5.10
-52.628,4.0087,5.13
-52.628,4.5098,5.13
-52.628,5.0109,5.13
-52.628,5.512,5.11
-52.628,6.0131,5.09
-52.628,6.5141,5.09
-52.628,7.0152,5.09
-52.628,7.5163,5.12
-52.628,8.0174,5.16
-52.628,8.5184,5.16
-52.628,9.0195,5.16
-52.628,9.5206,5.11
-52.628,10.0217,5.05
-52.628,10.5228,5.05
-52.628,11.0238,5.05
-52.628,11.5249,5.08
-52.628,12.026,5.12
-52.628,12.5271,5.12
-52.628,13.0282,5.12
-52.628,13.5292,5.12
-52.628,14.0303,5.06
-52.628,14.5314,5.05
-52.628,15.0325,5.06
-52.628,15.5336,5.10
-52.628,16.0346,5.09
-52.628,16.5357,5.09
-52.628,17.0368,5.07
-52.628,17.5379,5.07
-52.628,18.039,5.07
-52.628,18.54,5.03
-52.628,19.0411,5.03
-52.628,19.5422,5.03
-52.628,20.0433,4.98
-52.628,20.5444,4.98
-52.628,21.0454,4.93
-52.628,21.5465,4.93
-52.628,22.0476,4.91
-52.628,22.5487,4.89
-52.628,23.0497,4.82
-52.628,23.5508,4.77
-52.628,24.0519,4.72
-52.628,24.553,4.59
-52.628,25.0541,4.52
-52.628,25.5551,4.49
-52.628,26.0562,4.25
-52.628,26.5573,4.13
-52.628,27.0584,3.94
-52.628,27.5595,3.58
-53.1293,0.0001,5.09
-53.1293,0.5012,5.09
-53.1293,1.0023,5.09
-53.1293,1.5033,5.08
-53.1293,2.0044,5.07
-53.1293,2.5055,5.07
-53.1292,3.0066,5.07
-53.1292,3.5077,5.10
-53.1292,4.0087,5.13
-53.1292,4.5098,5.13
-53.1292,5.0109,5.13
-53.1292,5.512,5.11
-53.1292,6.0131,5.09
-53.1292,6.5141,5.09
-53.1292,7.0152,5.09
-53.1292,7.5163,5.12
-53.1292,8.0174,5.16
-53.1292,8.5184,5.16
-53.1292,9.0195,5.16
-53.1292,9.5206,5.11
-53.1292,10.0217,5.05
-53.1292,10.5228,5.05
-53.1292,11.0238,5.05
-53.1292,11.5249,5.08
-53.1292,12.026,5.12
-53.1292,12.5271,5.12
-53.1292,13.0282,5.10
-53.1292,13.5292,5.07
-53.1292,14.0303,5.06
-53.1292,14.5314,5.07
-53.1292,15.0325,5.10
-53.1292,15.5336,5.10
-53.1292,16.0346,5.09
-53.1292,16.5357,5.08
-53.1292,17.0368,5.07
-53.1292,17.5379,5.06
-53.1292,18.039,5.04
-53.1292,18.54,5.03
-53.1292,19.0411,5.03
-53.1292,19.5422,5.00
-53.1292,20.0433,4.98
-53.1292,20.5444,4.98
-53.1292,21.0454,4.95
-53.1292,21.5465,4.94
-53.1292,22.0476,4.92
-53.1292,22.5487,4.86
-53.1292,23.0497,4.82
-53.1292,23.5508,4.76
-53.1292,24.0519,4.68
-53.1292,24.553,4.59
-53.1292,25.0541,4.51
-53.1292,25.5551,4.35
-53.1292,26.0562,4.25
-53.1292,26.5573,3.90
-53.1292,27.0584,3.65
-53.1292,27.5595,3.14
-53.6305,0.0001,5.08
-53.6305,0.5012,5.08
-53.6305,1.0023,5.08
-53.6305,1.5033,5.08
-53.6305,2.0044,5.14
-53.6305,2.5055,5.13
-53.6305,3.0066,5.13
-53.6305,3.5077,5.13
-53.6305,4.0087,5.12
-53.6305,4.5098,5.12
-53.6305,5.0109,5.12
-53.6305,5.512,5.12
-53.6305,6.0131,5.10
-53.6305,6.5141,5.10
-53.6305,7.0152,5.10
-53.6305,7.5163,5.10
-53.6305,8.0174,5.08
-53.6305,8.5185,5.08
-53.6305,9.0195,5.08
-53.6305,9.5206,5.08
-53.6305,10.0217,5.06
-53.6305,10.5228,5.06
-53.6305,11.0238,5.06
-53.6305,11.5249,5.06
-53.6305,12.026,5.10
-53.6305,12.5271,5.10
-53.6304,13.0282,5.10
-53.6304,13.5292,5.08
-53.6304,14.0303,5.06
-53.6304,14.5314,5.06
-53.6304,15.0325,5.11
-53.6304,15.5336,5.10
-53.6304,16.0346,5.10
-53.6304,16.5357,5.08
-53.6304,17.0368,5.07
-53.6304,17.5379,5.07
-53.6304,18.039,5.03
-53.6304,18.54,5.03
-53.6304,19.0411,5.01
-53.6304,19.5422,5.01
-53.6304,20.0433,4.99
-53.6304,20.5444,4.96
-53.6304,21.0454,4.95
-53.6304,21.5465,4.94
-53.6304,22.0476,4.87
-53.6304,22.5487,4.85
-53.6304,23.0497,4.80
-53.6304,23.5508,4.77
-53.6304,24.0519,4.69
-53.6304,24.553,4.54
-53.6304,25.0541,4.45
-53.6304,25.5551,4.23
-53.6304,26.0562,4.06
-53.6304,26.5573,3.81
-53.6304,27.0584,3.56
-53.6304,27.5595,3.01
-54.1317,0.0001,5.08
-54.1317,0.5012,5.08
-54.1317,1.0023,5.11
-54.1317,1.5033,5.14
-54.1317,2.0044,5.13
-54.1317,2.5055,5.13
-54.1317,3.0066,5.12
-54.1317,3.5077,5.11
-54.1317,4.0087,5.11
-54.1317,4.5098,5.11
-54.1317,5.0109,5.11
-54.1317,5.512,5.10
-54.1317,6.0131,5.10
-54.1317,6.5141,5.10
-54.1317,7.0152,5.09
-54.1317,7.5163,5.08
-54.1317,8.0174,5.08
-54.1317,8.5185,5.08
-54.1317,9.0195,5.07
-54.1317,9.5206,5.06
-54.1317,10.0217,5.06
-54.1317,10.5228,5.06
-54.1317,11.0238,5.08
-54.1317,11.5249,5.10
-54.1317,12.026,5.10
-54.1317,12.5271,5.10
-54.1317,13.0282,5.10
-54.1317,13.5292,5.04
-54.1317,14.0303,5.04
-54.1317,14.5314,5.04
-54.1317,15.0325,5.04
-54.1317,15.5336,5.06
-54.1317,16.0346,5.06
-54.1317,16.5357,5.06
-54.1317,17.0368,5.06
-54.1317,17.5379,5.00
-54.1317,18.039,5.00
-54.1317,18.54,5.00
-54.1317,19.0411,5.00
-54.1317,19.5422,5.00
-54.1317,20.0433,5.00
-54.1317,20.5444,4.99
-54.1317,21.0454,4.95
-54.1317,21.5465,4.89
-54.1317,22.0476,4.87
-54.1316,22.5487,4.84
-54.1316,23.0497,4.81
-54.1316,23.5508,4.73
-54.1317,24.0519,4.66
-54.1316,24.553,4.52
-54.1316,25.0541,4.41
-54.1316,25.5551,4.22
-54.1316,26.0562,4.04
-54.1316,26.5573,3.71
-54.1316,27.0584,3.41
-54.1316,27.5595,2.99
-54.6329,0.0001,5.08
-54.6329,0.5012,5.08
-54.6329,1.0023,5.11
-54.6329,1.5033,5.13
-54.6329,2.0044,5.13
-54.6329,2.5055,5.13
-54.6329,3.0066,5.12
-54.6329,3.5077,5.11
-54.6329,4.0087,5.11
-54.6329,4.5098,5.11
-54.6329,5.0109,5.11
-54.6329,5.512,5.10
-54.6329,6.0131,5.10
-54.6329,6.5141,5.10
-54.6329,7.0152,5.09
-54.6329,7.5163,5.07
-54.6329,8.0174,5.08
-54.6329,8.5185,5.08
-54.6329,9.0195,5.07
-54.6329,9.5206,5.06
-54.6329,10.0217,5.06
-54.6329,10.5228,5.06
-54.6329,11.0239,5.08
-54.6329,11.5249,5.11
-54.6329,12.026,5.11
-54.6329,12.5271,5.07
-54.6329,13.0282,5.05
-54.6329,13.5292,5.04
-54.6329,14.0303,5.04
-54.6329,14.5314,5.05
-54.6329,15.0325,5.06
-54.6329,15.5336,5.06
-54.6329,16.0346,5.06
-54.6329,16.5357,5.06
-54.6329,17.0368,5.01
-54.6329,17.5379,5.00
-54.6329,18.039,5.00
-54.6329,18.54,4.99
-54.6329,19.0411,5.04
-54.6329,19.5422,5.03
-54.6329,20.0433,5.00
-54.6329,20.5444,5.00
-54.6329,21.0454,4.92
-54.6329,21.5465,4.91
-54.6329,22.0476,4.88
-54.6329,22.5487,4.79
-54.6329,23.0498,4.71
-54.6329,23.5508,4.70
-54.6329,24.0519,4.65
-54.6329,24.553,4.52
-54.6329,25.0541,4.39
-54.6329,25.5551,4.20
-54.6329,26.0562,3.99
-54.6329,26.5573,3.71
-54.6329,27.0584,3.41
-54.6329,27.5595,2.96
-55.1341,0.0001,5.08
-55.1341,0.5012,5.12
-55.1341,1.0023,5.13
-55.1341,1.5033,5.13
-55.1341,2.0044,5.13
-55.1341,2.5055,5.09
-55.1341,3.0066,5.09
-55.1341,3.5077,5.09
-55.1341,4.0087,5.10
-55.1341,4.5098,5.08
-55.1341,5.0109,5.08
-55.1341,5.512,5.08
-55.1341,6.0131,5.09
-55.1341,6.5141,5.13
-55.1341,7.0152,5.13
-55.1341,7.5163,5.13
-55.1341,8.0174,5.10
-55.1341,8.5185,5.10
-55.1341,9.0195,5.10
-55.1341,9.5206,5.10
-55.1341,10.0217,5.08
-55.1341,10.5228,5.09
-55.1341,11.0239,5.09
-55.1341,11.5249,5.09
-55.1341,12.026,5.10
-55.1341,12.5271,5.04
-55.1341,13.0282,5.04
-55.1341,13.5292,5.04
-55.1341,14.0303,5.04
-55.1341,14.5314,5.05
-55.1341,15.0325,5.06
-55.1341,15.5336,5.06
-55.1341,16.0346,5.06
-55.1341,16.5357,5.06
-55.1341,17.0368,5.02
-55.1341,17.5379,5.02
-55.1341,18.039,5.02
-55.1341,18.54,5.03
-55.1341,19.0411,5.03
-55.1341,19.5422,5.02
-55.1341,20.0433,5.01
-55.1341,20.5444,4.92
-55.1341,21.0454,4.92
-55.1341,21.5465,4.91
-55.1341,22.0476,4.85
-55.1341,22.5487,4.80
-55.1341,23.0498,4.80
-55.1341,23.5508,4.67
-55.1341,24.0519,4.60
-55.1341,24.553,4.50
-55.1341,25.0541,4.37
-55.1341,25.5551,4.18
-55.1341,26.0562,3.98
-55.1341,26.5573,3.73
-55.1341,27.0584,3.38
-55.1341,27.5595,2.94
-55.6354,0.0001,5.12
-55.6354,0.5012,5.12
-55.6354,1.0023,5.12
-55.6353,1.5033,5.11
-55.6353,2.0044,5.09
-55.6353,2.5055,5.09
-55.6353,3.0066,5.09
-55.6353,3.5077,5.09
-55.6353,4.0087,5.08
-55.6353,4.5098,5.08
-55.6353,5.0109,5.08
-55.6353,5.512,5.11
-55.6353,6.0131,5.13
-55.6353,6.5141,5.13
-55.6353,7.0152,5.13
-55.6353,7.5163,5.12
-55.6353,8.0174,5.10
-55.6353,8.5185,5.10
-55.6353,9.0195,5.10
-55.6353,9.5206,5.09
-55.6353,10.0217,5.09
-55.6353,10.5228,5.09
-55.6353,11.0239,5.09
-55.6353,11.5249,5.09
-55.6353,12.026,5.10
-55.6353,12.5271,5.10
-55.6353,13.0282,5.10
-55.6353,13.5292,5.07
-55.6353,14.0303,5.04
-55.6353,14.5314,5.04
-55.6353,15.0325,5.04
-55.6353,15.5336,5.06
-55.6353,16.0346,5.03
-55.6353,16.5357,5.02
-55.6353,17.0368,5.02
-55.6353,17.5379,5.02
-55.6353,18.039,5.02
-55.6353,18.54,5.04
-55.6353,19.0411,5.04
-55.6353,19.5422,5.03
-55.6353,20.0433,4.89
-55.6353,20.5444,4.88
-55.6353,21.0454,4.94
-55.6353,21.5465,4.92
-55.6353,22.0476,4.85
-55.6353,22.5487,4.84
-55.6353,23.0498,4.80
-55.6353,23.5508,4.66
-55.6353,24.0519,4.57
-55.6353,24.553,4.49
-55.6353,25.0541,4.31
-55.6353,25.5551,4.14
-55.6353,26.0562,3.98
-55.6353,26.5573,3.68
-55.6353,27.0584,3.34
-55.6353,27.5595,2.99
-56.1366,0.0001,5.12
-56.1366,0.5012,5.12
-56.1366,1.0023,5.12
-56.1366,1.5033,5.11
-56.1366,2.0044,5.09
-56.1366,2.5055,5.09
-56.1366,3.0066,5.09
-56.1366,3.5077,5.09
-56.1366,4.0087,5.08
-56.1366,4.5098,5.08
-56.1366,5.0109,5.08
-56.1366,5.512,5.11
-56.1366,6.0131,5.13
-56.1366,6.5141,5.13
-56.1366,7.0152,5.13
-56.1366,7.5163,5.12
-56.1366,8.0174,5.10
-56.1366,8.5185,5.10
-56.1366,9.0195,5.10
-56.1366,9.5206,5.10
-56.1366,10.0217,5.09
-56.1366,10.5228,5.09
-56.1365,11.0239,5.09
-56.1365,11.5249,5.10
-56.1365,12.026,5.10
-56.1365,12.5271,5.10
-56.1365,13.0282,5.07
-56.1365,13.5292,5.04
-56.1365,14.0303,5.04
-56.1365,14.5314,5.04
-56.1365,15.0325,5.04
-56.1365,15.5336,5.07
-56.1365,16.0346,5.07
-56.1365,16.5357,5.05
-56.1365,17.0368,5.02
-56.1365,17.5379,5.03
-56.1365,18.039,5.03
-56.1365,18.54,5.03
-56.1365,19.0411,5.03
-56.1365,19.5422,4.90
-56.1365,20.0433,4.89
-56.1365,20.5444,4.91
-56.1365,21.0454,4.94
-56.1365,21.5465,4.93
-56.1365,22.0476,4.84
-56.1365,22.5487,4.78
-56.1365,23.0498,4.75
-56.1365,23.5508,4.72
-56.1365,24.0519,4.56
-56.1365,24.553,4.50
-56.1365,25.0541,4.32
-56.1365,25.5551,4.13
-56.1365,26.0562,3.93
-56.1365,26.5573,3.67
-56.1365,27.0584,3.45
-56.1365,27.5595,2.93
-56.6378,0.0001,5.11
-56.6378,0.5012,5.11
-56.6378,1.0023,5.11
-56.6378,1.5033,5.11
-56.6378,2.0044,5.15
-56.6378,2.5055,5.15
-56.6378,3.0066,5.15
-56.6378,3.5077,5.15
-56.6378,4.0087,5.10
-56.6378,4.5098,5.10
-56.6378,5.0109,5.10
-56.6378,5.512,5.10
-56.6378,6.0131,5.11
-56.6378,6.5141,5.11
-56.6378,7.0152,5.11
-56.6378,7.5163,5.11
-56.6378,8.0174,5.13
-56.6378,8.5185,5.13
-56.6378,9.0195,5.14
-56.6378,9.5206,5.14
-56.6378,10.0217,5.14
-56.6378,10.5228,5.13
-56.6378,11.0239,5.13
-56.6378,11.5249,5.11
-56.6378,12.026,5.10
-56.6378,12.5271,5.10
-56.6378,13.0282,5.07
-56.6378,13.5292,5.04
-56.6378,14.0303,5.04
-56.6378,14.5314,5.06
-56.6378,15.0325,5.08
-56.6378,15.5336,5.07
-56.6378,16.0346,5.07
-56.6378,16.5357,5.07
-56.6378,17.0368,5.03
-56.6378,17.5379,5.03
-56.6378,18.039,5.02
-56.6378,18.54,5.00
-56.6378,19.0411,4.99
-56.6378,19.5422,4.90
-56.6378,20.0433,4.89
-56.6378,20.5444,4.88
-56.6378,21.0454,4.91
-56.6378,21.5465,4.85
-56.6377,22.0476,4.82
-56.6377,22.5487,4.78
-56.6377,23.0498,4.73
-56.6377,23.5508,4.72
